Player Name,Matchup,Market,Odds,Trend Context,Linemate Percentage
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
D. Singletary,@ CAR,Over 0.5 1Q Anytime TD,+1200,Hit in 2 of his last 3 away games,67%
D. Jones,@ CAR,Over 5.5 Rush Att,-125,Hit in 2 of his last 3 away games,67%
X. Legette,VS NYG,Over 3.5 Receptions,-114,Hit in 2 of his last 3 home games,67%
C. Hubbard,VS NYG,Over 15.5 1Q Rush Yds,-118,Hit in 2 of his last 3 games,67%
J. Coker,VS NYG,Under 2.5 Receptions,-114,Hit in 2 of his last 3 games,67%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
W. Robinson,@ CAR,Under 6.5 1Q Rec Yds,-106,Hit in 2 of his last 3 games,67%
D. Moore,VS NE,Over 0.5 Anytime TD,+200,Hit in 2 of his last 3 home games,67%
T. Hill,VS ATL,Over 0.5 Anytime TD,+200,Hit in 2 of his last 3 games,67%
D. London,@ NO,Over 0.5 Anytime TD,+155,Hit in 2 of his last 3 away games,67%
D. Mooney,@ NO,Over 0.5 Anytime TD,+200,Hit in 2 of his last 3 away games,67%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 2 of his last 3 games vs NO,67%
P. Mahomes,VS DEN,Over 1.5 Pass TD,+102,Hit in 2 of his last 3 home games,67%
B. Nix,@ KC,Over 0.5 Pass TD,-220,Hit in 4 of his last 6 games,67%
T. Bigsby,VS MIN,Over 0.5 Anytime TD,+195,Hit in 2 of his last 3 home games,67%
B. Thomas,VS MIN,Over 0.5 Anytime TD,+205,Hit in 4 of his last 6 games,67%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
T. Etienne,VS MIN,Over 0.5 Anytime TD,+230,Hit in 2 of his last 3 home games,67%
T. Sherfield,@ JAX,Over 0.5 Anytime TD,+1000,Hit in 2 of his last 3 away games,67%
J. Jefferson,@ JAX,Over 0.5 Anytime TD,+100,Hit in 6 of his last 9 games,67%
D. Hopkins,VS DEN,Over 0.5 Anytime TD,+190,Hit in 2 of his last 3 home games,67%
R. Wilson,@ WAS,Over 0.5 Anytime TD,+600,Hit in 2 of his last 3 away games,67%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
N. Harris,@ WAS,Over 0.5 Anytime TD,-105,Hit in 2 of his last 3 games,67%
B. Grupe,VS ATL,Over 1.5 FGM,-120,Hit in 2 of his last 3 games vs ATL,67%
H. Butker,VS DEN,Under 2.5 XPM,-130,Hit in 12 of his last 18 games,67%
T. Bass,@ IND,Over 1.5 FGM,-110,Hit in 2 of his last 3 games,67%
R. Stevenson,@ CHI,Over 16.5 Rec Yds,-115,Hit in 2 of his last 3 away games,67%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
D. Maye,@ CHI,Under 0.5 Int,+115,Hit in 2 of his last 3 games,67%
R. Davis,@ IND,Over 0.5 Anytime TD,+410,Hit in 2 of his last 3 games,67%
Q. Morris,@ IND,Over 0.5 Anytime TD,+800,Hit in 2 of his last 3 games,67%
C. Little,VS MIN,Over 1.5 XPM,-125,Hit in 4 of his last 6 games,67%
S. Darnold,@ JAX,Over 0.5 Int,-105,Hit in 2 of his last 3 away games,67%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
C. McLaughlin,VS SF,Over 2.5 XPM,+155,Hit in 6 of his last 9 home games,67%
B. Purdy,@ TB,Under 0.5 Int,-150,Hit in 2 of his last 3 games,67%
J. Daniels,VS PIT,Under 1.5 Pass TD,-165,Hit in 6 of his last 9 games,67%
J. Daniels,VS PIT,Over 43.5 Rush Yds,-115,Hit in 6 of his last 9 games,67%
R. Wilson,@ WAS,Over 1.5 Pass TD,+130,Hit in 2 of his last 3 games,67%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
R. Wilson,@ WAS,Over 0.5 Int,-120,Hit in 6 of his last 9 away games,67%
C. Williams,VS NE,Under 4.5 Rush Att,+100,Hit in 2 of his last 3 games,67%
D. Swift,VS NE,Over 2.5 Receptions,-114,Hit in 2 of his last 3 games,67%
D. Swift,VS NE,Over 2.5 Receptions,-114,Hit in 2 of his last 3 home games,67%
R. Stevenson,@ CHI,Over 2.5 Receptions,-165,Hit in 4 of his last 6 away games,67%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
B. Irving,VS SF,Over 0.5 Anytime TD,+165,Hit in 2 of his last 3 home games,67%
D. Carr,VS ATL,Over 0.5 Int,-150,Hit in 2 of his last 3 games vs ATL,67%
S. Miller,@ WAS,Over 0.5 Anytime TD,+1200,Hit in 2 of his last 3 away games,67%
J. Addison,@ JAX,Over 39.5 Rec Yds,-113,Hit in 2 of his last 3 games,67%
J. Addison,@ JAX,Over 39.5 Rec Yds,-113,Hit in 6 of his last 9 away games,67%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
R. Odunze,VS NE,Under 3.5 Receptions,-176,Hit in 2 of his last 3 games,67%
D. Douglas,@ CHI,Under 3.5 Receptions,-115,Hit in 2 of his last 3 games,67%
K. Hunt,VS DEN,Over 0.5 1Q Anytime TD,+480,Hit in 2 of his last 3 home games,67%
J. Daniels,VS PIT,Under 20.5 Pass Compl,-125,Hit in 2 of his last 3 games,67%
J. Daniels,VS PIT,Under 29.5 Pass Att,-115,Hit in 6 of his last 9 games,67%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
R. Davis,@ IND,Over 2.5 Rec Yds,-115,Hit in 2 of his last 3 away games,67%
R. Davis,@ IND,Over 0.5 Receptions,-175,Hit in 2 of his last 3 away games,67%
R. White,VS SF,Over 3.5 Receptions,-145,Hit in 2 of his last 3 games,67%
D. Carr,VS ATL,Over 1.5 Rush Att,-110,Hit in 2 of his last 3 games vs ATL,67%
D. Carr,VS ATL,Over 29.5 Pass Att,-150,Hit in 2 of his last 3 games,67%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
D. Carr,VS ATL,Over 29.5 Pass Att,-150,Hit in 2 of his last 3 games vs ATL,67%
J. Watson,VS DEN,Over 16.5 Rush + Rec Yds,-110,Hit in 2 of his last 3 games vs DEN,67%
A. Hooper,@ CHI,Over 1.5 Receptions,+110,Hit in 2 of his last 3 games,67%
J. Moody,@ TB,Over 2.5 XPM,-185,Hit in 2 of his last 3 games,67%
J. Watson,VS DEN,Over 14.5 Rec Yds,-113,Hit in 2 of his last 3 games vs DEN,67%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
T. Kelce,VS DEN,Over 6.5 Receptions,+108,Hit in 2 of his last 3 games vs DEN,67%
D. Vele,@ KC,Under 21.5 Rec Yds,-113,Hit in 2 of his last 3 games,67%
D. Vele,@ KC,Under 2.5 Receptions,-152,Hit in 2 of his last 3 games,67%
J. Williams,@ KC,Over 18.5 Rec Yds,-113,Hit in 2 of his last 3 games,67%
C. Otton,VS SF,Over 11.5 1Q Rec Yds,-115,Hit in 4 of his last 6 games,67%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
S. Darnold,@ JAX,Over 243.5 Pass Yds,-113,Hit in 2 of his last 3 games,67%
C. Kmet,VS NE,Over 0.5 1Q Rec Yds,+114,Hit in 4 of his last 6 home games,67%
C. Williams,VS NE,Under 46.5 1Q Pass Yds,-113,Hit in 4 of his last 6 games,67%
H. Henry,@ CHI,Over 6.5 1Q Rec Yds,-108,Hit in 2 of his last 3 games,67%
D. Maye,@ CHI,Over 47.5 1Q Pass + Rush Yds,-114,Hit in 2 of his last 3 games,67%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
K. Bourne,@ CHI,Over 0.5 1Q Rec Yds,+144,Hit in 4 of his last 6 games,67%
K. Bourne,@ CHI,Over 0.5 1Q Rec Yds,+144,Hit in 2 of his last 3 away games,67%
R. White,VS SF,Over 26.5 Rec Yds,-110,Hit in 2 of his last 3 games,67%
B. Purdy,@ TB,Over 263.5 Pass Yds,-113,Hit in 2 of his last 3 away games,67%
K. Cousins,@ NO,Over 22.5 Pass Compl,-110,Hit in 2 of his last 3 games,67%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
T. Allgeier,@ NO,Over 37.5 Rush Yds,-115,Hit in 2 of his last 3 away games,67%
W. Lutz,@ KC,Over 1.5 XPM,+105,Hit in 2 of his last 3 games,67%
J. Allen,@ IND,Over 270.5 Pass + Rush Yds,-114,Hit in 2 of his last 3 games,67%
T. Bigsby,VS MIN,Over 49.5 Rush Yds,-113,Hit in 4 of his last 6 games,67%
B. Grupe,VS ATL,Over 1.5 XPM,-185,Hit in 10 of his last 15 games,67%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
T. Hill,VS ATL,Over 12.5 Rec Yds,-110,Hit in 2 of his last 3 games vs ATL,67%
D. London,@ NO,Under 5.5 Receptions,-102,Hit in 2 of his last 3 games vs NO,67%
D. Mooney,@ NO,Over 56.5 Rec Yds,-115,Hit in 2 of his last 3 away games,67%
B. Robinson,@ NO,Under 73.5 Rush Yds,-115,Hit in 10 of his last 15 games,67%
J. Williams,@ KC,Over 57.5 Rush + Rec Yds,-115,Hit in 4 of his last 6 games,67%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
J. Flacco,VS BUF,Over 33.5 Pass Att,-114,Hit in 4 of his last 6 home games,67%
N. Brown,VS PIT,Over 34.5 Rush + Rec Yds,-110,Hit in 2 of his last 3 home games,67%
N. Brown,VS PIT,Over 33.5 Rec Yds,-120,Hit in 2 of his last 3 home games,67%
N. Brown,VS PIT,Over 2.5 Receptions,-165,Hit in 2 of his last 3 home games,67%
T. McLaurin,VS PIT,Over 57.5 Rec Yds,-115,Hit in 2 of his last 3 games,67%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
J. Daniels,VS PIT,Over 279.5 Pass + Rush Yds,-115,Hit in 2 of his last 3 home games,67%
P. Freiermuth,@ WAS,Over 24.5 Rec Yds,-115,Hit in 6 of his last 9 games,67%
M. Jones,VS MIN,Over 31.5 Pass Att,-125,Hit in 6 of his last 9 home games,67%
T. Bigsby,VS MIN,Over 11.5 Rush Att,-138,Hit in 2 of his last 3 games,67%
A. Hooper,@ CHI,Over 11.5 Rec Yds,-110,Hit in 8 of his last 12 games,67%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
D. Douglas,@ CHI,Under 33.5 Rec Yds,-110,Hit in 2 of his last 3 games,67%
J. Dobbins,VS TEN,Under 64.5 Rush Yds,-113,Hit in 4 of his last 6 games,67%
E. Tomlinson,VS TEN,Over 0.5 Anytime TD,+2200,Hit in 2 of his last 3 home games,67%
J. Herbert,VS TEN,Over 30.5 Pass Att,-128,Hit in 12 of his last 18 home games,67%
C. Okonkwo,@ LAC,Over 21.5 Rec Yds,-110,Hit in 2 of his last 3 games,67%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
C. Okonkwo,@ LAC,Over 2.5 Receptions,-120,Hit in 10 of his last 15 away games,67%
J. Dobbins,VS TEN,Under 82.5 Rush + Rec Yds,-115,Hit in 4 of his last 6 games,67%
J. Dobbins,VS TEN,Over 2.5 Receptions,-125,Hit in 4 of his last 6 games,67%
J. Herbert,VS TEN,Under 3.5 Rush Att,-120,Hit in 4 of his last 6 games,67%
T. Pollard,@ LAC,Over 16.5 Rec Yds,-115,Hit in 2 of his last 3 away games,67%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
W. Levis,@ LAC,Under 13.5 Rush Yds,-110,Hit in 2 of his last 3 games,67%
J. Conner,VS NYJ,Over 77.5 Rush Yds,-115,Hit in 4 of his last 6 games,67%
J. Conner,VS NYJ,Over 94.5 Rush + Rec Yds,-115,Hit in 8 of his last 12 games,67%
K. Murray,VS NYJ,Under 18.5 Pass Compl,-110,Hit in 2 of his last 3 games,67%
A. Rodgers,@ ARI,Over 21.5 Pass Compl,-130,Hit in 2 of his last 3 away games,67%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
A. Rodgers,@ ARI,Over 32.5 Pass Att,-115,Hit in 2 of his last 3 away games,67%
T. Conklin,@ ARI,Over 0.5 Anytime TD,+430,Hit in 2 of his last 3 games,67%
E. Elliott,VS PHI,Over 0.5 Anytime TD,+330,Hit in 2 of his last 3 games vs PHI,67%
C. Lamb,VS PHI,Over 0.5 Anytime TD,+220,Hit in 12 of his last 18 games,67%
C. Lamb,VS PHI,Over 0.5 Anytime TD,+220,Hit in 2 of his last 3 games vs PHI,67%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
S. Barkley,@ DAL,Over 0.5 Anytime TD,-175,Hit in 2 of his last 3 games,67%
T. McBride,VS NYJ,Over 4.5 Receptions,-148,Hit in 6 of his last 9 home games,67%
G. Wilson,@ ARI,Under 5.5 Receptions,-108,Hit in 2 of his last 3 games,67%
B. Hall,@ ARI,Under 15.5 Rush Att,-128,Hit in 12 of his last 18 games,67%
T. McBride,VS NYJ,Over 48.5 Rec Yds,-114,Hit in 6 of his last 9 home games,67%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
K. Murray,VS NYJ,Over 194.5 Pass Yds,-114,Hit in 6 of his last 9 home games,67%
J. Hurts,@ DAL,Under 26.5 Pass Att,-108,Hit in 2 of his last 3 games vs DAL,67%
K. Murray,VS NYJ,Over 234.5 Pass + Rush Yds,-115,Hit in 10 of his last 15 home games,67%
J. Ferguson,VS PHI,Over 42.5 Rec Yds,-114,Hit in 4 of his last 6 home games,67%
J. Ferguson,VS PHI,Over 5.5 Receptions,+130,Hit in 2 of his last 3 home games,67%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
D. Smith,@ DAL,Over 51.5 Rec Yds,-114,Hit in 2 of his last 3 games vs DAL,67%
D. Smith,@ DAL,Under 6.5 1Q Rec Yds,-110,Hit in 2 of his last 3 games vs DAL,67%
D. Smith,@ DAL,Over 4.5 Receptions,+108,Hit in 10 of his last 15 games,67%
D. Smith,@ DAL,Over 55.5 Rush + Rec Yds,-115,Hit in 2 of his last 3 games vs DAL,67%
S. Barkley,@ DAL,Under 0.5 1Q Rec Yds,-174,Hit in 6 of his last 9 games,67%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
A. Brown,@ DAL,Over 70.5 Rec Yds,-114,Hit in 2 of his last 3 games vs DAL,67%
A. Brown,@ DAL,Over 69.5 Rush + Rec Yds,-115,Hit in 2 of his last 3 games vs DAL,67%
D. Goedert,@ DAL,Over 30.5 Rec Yds,-114,Hit in 2 of his last 3 games vs DAL,67%
G. Wilson,@ ARI,Over 67.5 Rec Yds,-114,Hit in 2 of his last 3 away games,67%
G. Wilson,@ ARI,Over 70.5 Rush + Rec Yds,-115,Hit in 2 of his last 3 away games,67%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
B. Allen,@ ARI,Over 0.5 Receptions,-175,Hit in 6 of his last 9 games,67%
T. Dell,VS DET,Over 0.5 Anytime TD,+130,Hit in 4 of his last 6 home games,67%
J. Williams,@ HOU,Over 0.5 Anytime TD,+250,Hit in 2 of his last 3 games,67%
K. Raymond,@ HOU,Over 0.5 Anytime TD,+600,Hit in 2 of his last 3 games,67%
D. Montgomery,@ HOU,Over 71.5 Rush + Rec Yds,-115,Hit in 6 of his last 9 games,67%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
D. Montgomery,@ HOU,Over 0.5 1Q Anytime TD,+500,Hit in 4 of his last 6 games,67%
A. St. Brown,@ HOU,Over 6.5 Receptions,+116,Hit in 10 of his last 15 games,67%
A. St. Brown,@ HOU,Over 70.5 Rush + Rec Yds,-115,Hit in 10 of his last 15 games,67%
D. Montgomery,@ HOU,Over 1.5 Receptions,-150,Hit in 2 of his last 3 games,67%
J. Williams,@ HOU,Over 38.5 Rec Yds,-115,Hit in 4 of his last 6 games,67%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
T. Dell,VS DET,Under 4.5 Receptions,+120,Hit in 2 of his last 3 games,67%
J. Mixon,VS DET,Over 82.5 Rush Yds,-114,Hit in 2 of his last 3 home games,67%
D. Schultz,VS DET,Under 3.5 Receptions,-105,Hit in 6 of his last 9 games,67%
C. Stroud,VS DET,Over 14.5 Rush Yds,-114,Hit in 4 of his last 6 games,67%
C. Stroud,VS DET,Over 14.5 Rush Yds,-114,Hit in 2 of his last 3 home games,67%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
P. Nacua,VS MIA,Under 67.5 Rec Yds,-114,Hit in 2 of his last 3 games,67%
K. Williams,VS MIA,Over 102.5 Rush + Rec Yds,-114,Hit in 4 of his last 6 games,67%
C. Kupp,VS MIA,Under 5.5 Receptions,+126,Hit in 4 of his last 6 games,67%
J. Waddle,@ LA,Over 3.5 Receptions,-114,Hit in 8 of his last 12 away games,67%
D. Achane,@ LA,Over 12.5 1Q Rush Yds,-114,Hit in 2 of his last 3 away games,67%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
T. Tagovailoa,@ LA,Under 32.5 Pass Att,-110,Hit in 2 of his last 3 games,67%
M. Stafford,VS MIA,Over 24.5 Pass Compl,-105,Hit in 2 of his last 3 home games,67%
R. Mostert,@ LA,Over 8.5 Rec Yds,-114,Hit in 2 of his last 3 away games,67%
J. Sanders,@ LA,Over 1.5 FGM,-125,Hit in 2 of his last 3 away games,67%
B. Mayfield,VS SF,Under 3.5 Rush Att,-175,Hit in 13 of his last 20 games,65%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
K. Allen,VS NE,Over 4.5 Receptions,+126,Hit in 13 of his last 20 games,65%
J. Allen,@ IND,Over 32.5 Pass Att,-114,Hit in 13 of his last 20 away games,65%
G. Pickens,@ WAS,Under 63.5 Rec Yds,-115,Hit in 13 of his last 20 games,65%
D. Knox,@ IND,Over 9.5 Rec Yds,-110,Hit in 13 of his last 20 games,65%
N. Westbrook-Ikhine,@ LAC,Under 28.5 Rec Yds,-113,Hit in 13 of his last 20 games,65%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
K. Murray,VS NYJ,Over 234.5 Pass + Rush Yds,-115,Hit in 13 of his last 20 games,65%
J. Hurts,@ DAL,Over 253.5 Pass + Rush Yds,-114,Hit in 13 of his last 20 away games,65%
D. Montgomery,@ HOU,Over 55.5 Rush Yds,-114,Hit in 13 of his last 20 games,65%
D. Jones,@ CAR,Over 0.5 Anytime TD,+230,CAR rank 28th in REC TDs versus QB,28th
D. Bellinger,@ CAR,Over 0.5 Anytime TD,+1800,CAR rank 32nd in REC TDs versus TE and 30th in RUSH TDs versus TE,32nd
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
M. Nabers,@ CAR,Over 0.5 Anytime TD,+125,CAR rank 32nd in TDs against,32nd
W. Robinson,@ CAR,Over 0.5 Anytime TD,+280,CAR rank 32nd in TDs against,32nd
C. Manhertz,@ CAR,Over 0.5 Anytime TD,+1800,CAR rank 32nd in REC TDs versus TE and 30th in RUSH TDs versus TE,32nd
T. Johnson,@ CAR,Over 0.5 Anytime TD,+370,CAR rank 32nd in REC TDs versus TE and 30th in RUSH TDs versus TE,32nd
D. Singletary,@ CAR,Over 0.5 Anytime TD,+250,CAR rank 32nd in RUSH TDs versus RB,32nd
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
E. Gray,@ CAR,Over 0.5 Anytime TD,+1600,CAR rank 32nd in RUSH TDs versus RB,32nd
J. Hyatt,@ CAR,Over 0.5 Anytime TD,+500,CAR rank 32nd in TDs against,32nd
B. Ford-Wheaton,@ CAR,Over 0.5 Anytime TD,+2200,CAR rank 32nd in TDs against,32nd
T. Tracy,@ CAR,Over 0.5 Anytime TD,-110,CAR rank 32nd in RUSH TDs versus RB,32nd
I. Smith-Marsette,@ CAR,Over 0.5 Anytime TD,+1500,CAR rank 32nd in TDs against,32nd
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
D. Jones,@ CAR,Over 1.5 Pass TD,+165,CAR rank 29th in PASS TDs versus QB,29th
D. Jones,@ CAR,Under 0.5 Int,-160,CAR rank 28th in INT for,28th
B. Young,VS NYG,Over 0.5 Int,-140,NYG rank 1st in INT versus QB,1st
C. Hubbard,VS NYG,Over 65.5 Rush Yds,-113,NYG rank 29th in RUSH YDS against,29th
B. Young,VS NYG,Under 28.5 Pass Att,-108,NYG rank 3rd in PASS ATT versus QB,3rd
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
D. Jones,@ CAR,Over 5.5 Rush Att,-125,CAR rank 32nd in RUSH ATT against,32nd
T. Tracy,@ CAR,Over 17.5 Rush Att,+100,CAR rank 32nd in RUSH ATT versus RB,32nd
T. Tracy,@ CAR,Over 74.5 Rush Yds,-120,CAR rank 32nd in RUSH YDS versus RB,32nd
T. Johnson,@ CAR,Over 23.5 Rec Yds,-113,CAR rank 29th in REC YDS versus TE,29th
C. Williams,VS NE,Over 0.5 Anytime TD,+350,NE rank 30th in REC TDs versus QB,30th
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
H. Henry,@ CHI,Over 0.5 Anytime TD,+400,CHI rank 31st in RUSH TDs versus TE,31st
A. Hooper,@ CHI,Over 0.5 Anytime TD,+1000,CHI rank 31st in RUSH TDs versus TE,31st
J. Bell,@ CHI,Over 0.5 Anytime TD,+2900,CHI rank 31st in RUSH TDs versus TE,31st
J. Johnson,VS ATL,Over 0.5 Anytime TD,+430,ATL rank 32nd in RUSH TDs versus TE,32nd
D. Holker,VS ATL,Over 0.5 Anytime TD,+2200,ATL rank 32nd in RUSH TDs versus TE,32nd
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
T. Hill,VS ATL,Over 0.5 Anytime TD,+200,ATL rank 32nd in RUSH TDs versus TE,32nd
F. Moreau,VS ATL,Over 0.5 Anytime TD,+850,ATL rank 32nd in RUSH TDs versus TE,32nd
A. Williams,@ NO,Over 0.5 Anytime TD,+1900,NO rank 29th in RUSH TDs versus RB,29th
J. McClellan,@ NO,Over 0.5 Anytime TD,+1300,NO rank 29th in RUSH TDs versus RB,29th
T. Allgeier,@ NO,Over 0.5 Anytime TD,+200,NO rank 29th in RUSH TDs versus RB,29th
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,NO rank 29th in RUSH TDs versus RB,29th
S. Darnold,@ JAX,Over 0.5 Anytime TD,+410,JAX rank 31st in REC TDs versus QB,31st
T. Sherfield,@ JAX,Over 0.5 Anytime TD,+1000,JAX rank 28th in RUSH TDs versus WR,28th
A. Jones,@ JAX,Over 0.5 Anytime TD,-120,JAX rank 31st in REC TDs versus RB,31st
J. Nailor,@ JAX,Over 0.5 Anytime TD,+500,JAX rank 28th in RUSH TDs versus WR,28th
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
J. Jefferson,@ JAX,Over 0.5 Anytime TD,+100,JAX rank 28th in RUSH TDs versus WR,28th
B. Powell,@ JAX,Over 0.5 Anytime TD,+950,JAX rank 28th in RUSH TDs versus WR,28th
J. Addison,@ JAX,Over 0.5 Anytime TD,+250,JAX rank 28th in RUSH TDs versus WR,28th
J. Mundt,@ JAX,Over 0.5 Anytime TD,+1500,JAX rank 30th in REC TDs versus TE and 28th in RUSH TDs versus TE,30th
T. Chandler,@ JAX,Over 0.5 Anytime TD,+1000,JAX rank 31st in REC TDs versus RB,31st
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
J. Oliver,@ JAX,Over 0.5 Anytime TD,+650,JAX rank 30th in REC TDs versus TE and 28th in RUSH TDs versus TE,30th
C. Akers,@ JAX,Over 0.5 Anytime TD,+330,JAX rank 31st in REC TDs versus RB,31st
T. Hockenson,@ JAX,Over 0.5 Anytime TD,+280,JAX rank 30th in REC TDs versus TE and 28th in RUSH TDs versus TE,30th
J. Allen,@ IND,Over 24.5 Rush Yds,-113,IND rank 31st in RUSH YDS against,31st
J. Allen,@ IND,Over 5.5 Rush Att,-130,IND rank 31st in RUSH ATT against,31st
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
J. Cook,@ IND,Over 62.5 Rush Yds,-113,IND rank 29th in RUSH YDS versus RB,29th
T. Goodson,VS BUF,Over 0.5 Anytime TD,+1200,BUF rank 29th in REC TDs versus RB,29th
J. Taylor,VS BUF,Over 0.5 Anytime TD,-140,BUF rank 29th in REC TDs versus RB,29th
T. Sermon,VS BUF,Over 0.5 Anytime TD,+550,BUF rank 29th in REC TDs versus RB,29th
E. Hull,VS BUF,Over 0.5 Anytime TD,+2200,BUF rank 29th in REC TDs versus RB,29th
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
D. Knox,@ IND,Over 0.5 Anytime TD,+350,IND rank 28th in REC TDs versus TE,28th
D. Knox,@ IND,Over 1.5 Receptions,+160,IND rank 30th in REC versus TE,30th
D. Kincaid,@ IND,Over 0.5 Anytime TD,+120,IND rank 28th in REC TDs versus TE,28th
J. Cook,@ IND,Over 14.5 Rush Att,-120,IND rank 31st in RUSH ATT versus RB,31st
Q. Morris,@ IND,Over 0.5 Anytime TD,+800,IND rank 28th in REC TDs versus TE,28th
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
S. Darnold,@ JAX,Over 1.5 Pass TD,-138,JAX rank 32nd in PASS TDs versus QB,32nd
J. Jefferson,@ JAX,Over 92.5 Rec Yds,-113,JAX rank 29th in REC YDS versus WR,29th
B. Purdy,@ TB,Over 1.5 Pass TD,-152,TB rank 28th in PASS TDs versus QB,28th
J. Daniels,VS PIT,Under 0.5 Int,-130,PIT rank 29th in INT versus QB,29th
R. Wilson,@ WAS,Over 0.5 Int,-120,WAS rank 5th in INT versus QB,5th
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
S. Darnold,@ JAX,Over 0.5 Int,-105,JAX rank 4th in INT versus QB,4th
C. Williams,VS NE,Under 4.5 Rush Att,+100,NE rank 4th in RUSH ATT versus QB,4th
D. Swift,VS NE,Over 71.5 Rush Yds,-113,NE rank 31st in RUSH YDS versus RB,31st
K. Bourne,@ CHI,Under 2.5 Receptions,-165,CHI rank 3rd in REC versus WR,3rd
B. Mayfield,VS SF,Under 3.5 Rush Att,-175,SF rank 3rd in RUSH ATT versus QB,3rd
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
T. Palmer,VS SF,Over 0.5 Anytime TD,+230,SF rank 30th in RUSH TDs versus WR,30th
